"RTD End Time Stamp","Zone Name","Zone PTID","RTD Actual Load"
"2022/01/01 00:05:00","N.Y.C.","61761","4623.908"
"2022/01/01 00:10:00","N.Y.C.","61761","4642.4116"
"2022/01/01 00:15:00","N.Y.C.","61761","4606.241"
"2022/01/01 00:20:00","N.Y.C.","61761","4589.085"
"2022/01/01 00:25:00","N.Y.C.","61761","4574.2725"
"2022/01/01 00:30:00","N.Y.C.","61761","4573.3516"
"2022/01/01 00:35:00","N.Y.C.","61761","4510.881"
"2022/01/01 00:40:00","N.Y.C.","61761","4510.0913"
"2022/01/01 00:45:00","N.Y.C.","61761","4499.758"
"2022/01/01 00:50:00","N.Y.C.","61761","4513.1025"
"2022/01/01 00:55:00","N.Y.C.","61761","4497.5947"
"2022/01/01 01:00:00","N.Y.C.","61761","4533.3545"
"2022/01/01 01:05:00","N.Y.C.","61761","4437.272"
"2022/01/01 01:10:00","N.Y.C.","61761","4402.066"
"2022/01/01 01:15:00","N.Y.C.","61761","4411.3687"
"2022/01/01 01:20:00","N.Y.C.","61761","4357.5664"
"2022/01/01 01:25:00","N.Y.C.","61761","4374.423"
"2022/01/01 01:30:00","N.Y.C.","61761","4332.5957"
"2022/01/01 01:35:00","N.Y.C.","61761","4330.996"
"2022/01/01 01:40:00","N.Y.C.","61761","4325.8213"
"2022/01/01 01:45:00","N.Y.C.","61761","4314.4316"
"2022/01/01 01:50:00","N.Y.C.","61761","4297.085"
"2022/01/01 01:55:00","N.Y.C.","61761","4305.0767"
"2022/01/01 02:00:00","N.Y.C.","61761","4263.1147"
"2022/01/01 02:05:00","N.Y.C.","61761","4252.369"
"2022/01/01 02:10:00","N.Y.C.","61761","4254.9824"
"2022/01/01 02:15:00","N.Y.C.","61761","4251.515"
"2022/01/01 02:20:00","N.Y.C.","61761","4193.1797"
"2022/01/01 02:25:00","N.Y.C.","61761","4231.309"
"2022/01/01 02:30:00","N.Y.C.","61761","4211.29"
"2022/01/01 02:35:00","N.Y.C.","61761","4193.657"
"2022/01/01 02:40:00","N.Y.C.","61761","4182.447"
"2022/01/01 02:45:00","N.Y.C.","61761","4173.161"
"2022/01/01 02:50:00","N.Y.C.","61761","4150.704"
"2022/01/01 02:55:00","N.Y.C.","61761","4151.2812"
"2022/01/01 03:00:00","N.Y.C.","61761","4143.7563"
"2022/01/01 03:05:00","N.Y.C.","61761","4141.968"
"2022/01/01 03:10:00","N.Y.C.","61761","4123.0957"
"2022/01/01 03:15:00","N.Y.C.","61761","4120.036"
"2022/01/01 03:20:00","N.Y.C.","61761","4125.9785"
"2022/01/01 03:25:00","N.Y.C.","61761","4102.6846"
"2022/01/01 03:30:00","N.Y.C.","61761","4095.6602"
"2022/01/01 03:35:00","N.Y.C.","61761","4086.1348"
"2022/01/01 03:40:00","N.Y.C.","61761","4068.6516"
"2022/01/01 03:45:00","N.Y.C.","61761","4065.4072"
"2022/01/01 03:50:00","N.Y.C.","61761","4058.357"
"2022/01/01 03:55:00","N.Y.C.","61761","4048.894"
"2022/01/01 04:00:00","N.Y.C.","61761","4044.6692"
"2022/01/01 04:05:00","N.Y.C.","61761","4053.9775"
"2022/01/01 04:10:00","N.Y.C.","61761","4049.71"
"2022/01/01 04:15:00","N.Y.C.","61761","4009.382"
"2022/01/01 04:20:00","N.Y.C.","61761","4016.9192"
"2022/01/01 04:25:00","N.Y.C.","61761","4036.5059"
"2022/01/01 04:30:00","N.Y.C.","61761","4031.8467"
"2022/01/01 04:35:00","N.Y.C.","61761","4000.1145"
"2022/01/01 04:40:00","N.Y.C.","61761","4004.87"
"2022/01/01 04:45:00","N.Y.C.","61761","4014.567"
"2022/01/01 04:50:00","N.Y.C.","61761","4004.5586"
"2022/01/01 04:55:00","N.Y.C.","61761","4006.5312"
"2022/01/01 05:00:00","N.Y.C.","61761","3983.7612"
"2022/01/01 05:05:00","N.Y.C.","61761","4010.4792"
"2022/01/01 05:10:00","N.Y.C.","61761","4019.341"
"2022/01/01 05:15:00","N.Y.C.","61761","4027.74"
"2022/01/01 05:20:00","N.Y.C.","61761","4040.4373"
"2022/01/01 05:25:00","N.Y.C.","61761","4031.7021"
"2022/01/01 05:30:00","N.Y.C.","61761","4030.5808"
"2022/01/01 05:35:00","N.Y.C.","61761","4027.3115"
"2022/01/01 05:40:00","N.Y.C.","61761","4043.5723"
"2022/01/01 05:45:00","N.Y.C.","61761","4048.2104"
"2022/01/01 05:50:00","N.Y.C.","61761","4064.6523"
"2022/01/01 05:55:00","N.Y.C.","61761","4053.4058"
"2022/01/01 06:00:00","N.Y.C.","61761","4084.3865"
"2022/01/01 06:05:00","N.Y.C.","61761","4120.2393"
"2022/01/01 06:10:00","N.Y.C.","61761","4116.5327"
"2022/01/01 06:15:00","N.Y.C.","61761","4097.4795"
"2022/01/01 06:20:00","N.Y.C.","61761","4125.196"
"2022/01/01 06:25:00","N.Y.C.","61761","4151.8105"
"2022/01/01 06:30:00","N.Y.C.","61761","4136.4224"
"2022/01/01 06:35:00","N.Y.C.","61761","4143.9824"
"2022/01/01 06:40:00","N.Y.C.","61761","4174.6855"
"2022/01/01 06:45:00","N.Y.C.","61761","4190.603"
"2022/01/01 06:50:00","N.Y.C.","61761","4166.414"
"2022/01/01 06:55:00","N.Y.C.","61761","4121.665"
"2022/01/01 07:00:00","N.Y.C.","61761","4167.764"
"2022/01/01 07:05:00","N.Y.C.","61761","4194.215"
"2022/01/01 07:10:00","N.Y.C.","61761","4226.837"
"2022/01/01 07:15:00","N.Y.C.","61761","4220.581"
"2022/01/01 07:20:00","N.Y.C.","61761","4214.2896"
"2022/01/01 07:25:00","N.Y.C.","61761","4246.9785"
"2022/01/01 07:30:00","N.Y.C.","61761","4228.9473"
"2022/01/01 07:35:00","N.Y.C.","61761","4262.017"
"2022/01/01 07:40:00","N.Y.C.","61761","4257.6904"
"2022/01/01 07:45:00","N.Y.C.","61761","4241.0522"
"2022/01/01 07:50:00","N.Y.C.","61761","4255.567"
"2022/01/01 07:55:00","N.Y.C.","61761","4259.2666"
"2022/01/01 08:00:00","N.Y.C.","61761","4277.0073"
"2022/01/01 08:05:00","N.Y.C.","61761","4288.372"
"2022/01/01 08:10:00","N.Y.C.","61761","4286.023"
"2022/01/01 08:15:00","N.Y.C.","61761","4311.888"
"2022/01/01 08:20:00","N.Y.C.","61761","4345.958"
"2022/01/01 08:25:00","N.Y.C.","61761","4343.1646"
"2022/01/01 08:30:00","N.Y.C.","61761","4371.752"
"2022/01/01 08:35:00","N.Y.C.","61761","4357.0713"
"2022/01/01 08:40:00","N.Y.C.","61761","4368.192"
"2022/01/01 08:45:00","N.Y.C.","61761","4386.1074"
"2022/01/01 08:50:00","N.Y.C.","61761","4278.436"
"2022/01/01 08:55:00","N.Y.C.","61761","4285.5024"
"2022/01/01 09:00:00","N.Y.C.","61761","4307.068"
"2022/01/01 09:05:00","N.Y.C.","61761","4326.863"
"2022/01/01 09:10:00","N.Y.C.","61761","4327.764"
"2022/01/01 09:15:00","N.Y.C.","61761","4359.403"
"2022/01/01 09:20:00","N.Y.C.","61761","4352.979"
"2022/01/01 09:25:00","N.Y.C.","61761","4377.9077"
"2022/01/01 09:30:00","N.Y.C.","61761","4394.4683"
"2022/01/01 09:35:00","N.Y.C.","61761","4405.9585"
"2022/01/01 09:40:00","N.Y.C.","61761","4405.0913"
"2022/01/01 09:45:00","N.Y.C.","61761","4423.0337"
"2022/01/01 09:50:00","N.Y.C.","61761","4426.529"
"2022/01/01 09:55:00","N.Y.C.","61761","4444.368"
"2022/01/01 10:00:00","N.Y.C.","61761","4454.8276"
"2022/01/01 10:05:00","N.Y.C.","61761","4479.8813"
"2022/01/01 10:10:00","N.Y.C.","61761","4491.2456"
"2022/01/01 10:15:00","N.Y.C.","61761","4509.9624"
"2022/01/01 10:20:00","N.Y.C.","61761","4529.053"
"2022/01/01 10:25:00","N.Y.C.","61761","4533.0957"
"2022/01/01 10:30:00","N.Y.C.","61761","4688.7173"
"2022/01/01 10:35:00","N.Y.C.","61761","4679.6865"
"2022/01/01 10:40:00","N.Y.C.","61761","4658.8125"
"2022/01/01 10:45:00","N.Y.C.","61761","4709.0903"
"2022/01/01 10:50:00","N.Y.C.","61761","4708.6934"
"2022/01/01 10:55:00","N.Y.C.","61761","4728.1396"
"2022/01/01 11:00:00","N.Y.C.","61761","4742.591"
"2022/01/01 11:05:00","N.Y.C.","61761","4749.7344"
"2022/01/01 11:10:00","N.Y.C.","61761","4762.3945"
"2022/01/01 11:15:00","N.Y.C.","61761","4785.485"
"2022/01/01 11:20:00","N.Y.C.","61761","4775.498"
"2022/01/01 11:25:00","N.Y.C.","61761","4778.065"
"2022/01/01 11:30:00","N.Y.C.","61761","4794.4414"
"2022/01/01 11:35:00","N.Y.C.","61761","4809.056"
"2022/01/01 11:40:00","N.Y.C.","61761","4787.577"
"2022/01/01 11:45:00","N.Y.C.","61761","4823.0415"
"2022/01/01 11:50:00","N.Y.C.","61761","4826.3857"
"2022/01/01 11:55:00","N.Y.C.","61761","4876.1396"
"2022/01/01 12:00:00","N.Y.C.","61761","4862.5244"
"2022/01/01 12:05:00","N.Y.C.","61761","4842.465"
"2022/01/01 12:10:00","N.Y.C.","61761","4850.675"
"2022/01/01 12:15:00","N.Y.C.","61761","4865.33"
"2022/01/01 12:20:00","N.Y.C.","61761","4856.4385"
"2022/01/01 12:25:00","N.Y.C.","61761","4861.6216"
"2022/01/01 12:30:00","N.Y.C.","61761","4879.02"
"2022/01/01 12:35:00","N.Y.C.","61761","4877.5615"
"2022/01/01 12:40:00","N.Y.C.","61761","4884.6006"
"2022/01/01 12:45:00","N.Y.C.","61761","4883.789"
"2022/01/01 12:50:00","N.Y.C.","61761","4916.006"
"2022/01/01 12:55:00","N.Y.C.","61761","4917.465"
"2022/01/01 13:00:00","N.Y.C.","61761","4942.8027"
"2022/01/01 13:05:00","N.Y.C.","61761","4954.6016"
"2022/01/01 13:10:00","N.Y.C.","61761","4935.0225"
"2022/01/01 13:15:00","N.Y.C.","61761","4912.228"
"2022/01/01 13:20:00","N.Y.C.","61761","4913.6816"
"2022/01/01 13:25:00","N.Y.C.","61761","4928.1245"
"2022/01/01 13:30:00","N.Y.C.","61761","4914.4053"
"2022/01/01 13:35:00","N.Y.C.","61761","4941.074"
"2022/01/01 13:40:00","N.Y.C.","61761","4934.9604"
"2022/01/01 13:45:00","N.Y.C.","61761","4931.37"
"2022/01/01 13:50:00","N.Y.C.","61761","4923.367"
"2022/01/01 13:55:00","N.Y.C.","61761","4956.5967"
"2022/01/01 14:00:00","N.Y.C.","61761","4951.395"
"2022/01/01 14:05:00","N.Y.C.","61761","4951.3594"
"2022/01/01 14:10:00","N.Y.C.","61761","4946.2344"
"2022/01/01 14:15:00","N.Y.C.","61761","4926.434"
"2022/01/01 14:20:00","N.Y.C.","61761","4929.161"
"2022/01/01 14:25:00","N.Y.C.","61761","4938.048"
"2022/01/01 14:30:00","N.Y.C.","61761","4920.8154"
"2022/01/01 14:35:00","N.Y.C.","61761","4914.086"
"2022/01/01 14:40:00","N.Y.C.","61761","4894.548"
"2022/01/01 14:45:00","N.Y.C.","61761","4921.4644"
"2022/01/01 14:50:00","N.Y.C.","61761","4922.7246"
"2022/01/01 14:55:00","N.Y.C.","61761","4926.6084"
"2022/01/01 15:00:00","N.Y.C.","61761","4928.168"
"2022/01/01 15:05:00","N.Y.C.","61761","4950.8906"
"2022/01/01 15:10:00","N.Y.C.","61761","4936.046"
"2022/01/01 15:15:00","N.Y.C.","61761","4931.0156"
"2022/01/01 15:20:00","N.Y.C.","61761","4921.373"
"2022/01/01 15:25:00","N.Y.C.","61761","4935.679"
"2022/01/01 15:30:00","N.Y.C.","61761","4912.953"
"2022/01/01 15:35:00","N.Y.C.","61761","4948.9688"
"2022/01/01 15:40:00","N.Y.C.","61761","4955.994"
"2022/01/01 15:45:00","N.Y.C.","61761","4973.3145"
"2022/01/01 15:50:00","N.Y.C.","61761","4935.924"
"2022/01/01 15:55:00","N.Y.C.","61761","4948.076"
"2022/01/01 16:00:00","N.Y.C.","61761","4962.954"
"2022/01/01 16:05:00","N.Y.C.","61761","4971.8013"
"2022/01/01 16:10:00","N.Y.C.","61761","4984.577"
"2022/01/01 16:15:00","N.Y.C.","61761","4987.3477"
"2022/01/01 16:20:00","N.Y.C.","61761","5030.3604"
"2022/01/01 16:25:00","N.Y.C.","61761","5014.3545"
"2022/01/01 16:30:00","N.Y.C.","61761","5048.205"
"2022/01/01 16:35:00","N.Y.C.","61761","5046.0938"
"2022/01/01 16:40:00","N.Y.C.","61761","5097.434"
"2022/01/01 16:45:00","N.Y.C.","61761","5106.98"
"2022/01/01 16:50:00","N.Y.C.","61761","5130.3477"
"2022/01/01 16:55:00","N.Y.C.","61761","5120.3423"
"2022/01/01 17:00:00","N.Y.C.","61761","5137.4746"
"2022/01/01 17:05:00","N.Y.C.","61761","5142.4043"
"2022/01/01 17:10:00","N.Y.C.","61761","5151.137"
"2022/01/01 17:15:00","N.Y.C.","61761","5139.3257"
"2022/01/01 17:20:00","N.Y.C.","61761","5164.271"
"2022/01/01 17:25:00","N.Y.C.","61761","5167.0537"
"2022/01/01 17:30:00","N.Y.C.","61761","5148.4873"
"2022/01/01 17:35:00","N.Y.C.","61761","5177.494"
"2022/01/01 17:40:00","N.Y.C.","61761","5210.885"
"2022/01/01 17:45:00","N.Y.C.","61761","5191.5293"
"2022/01/01 17:50:00","N.Y.C.","61761","5177.881"
"2022/01/01 17:55:00","N.Y.C.","61761","5194.67"
"2022/01/01 18:00:00","N.Y.C.","61761","5189.217"
"2022/01/01 18:05:00","N.Y.C.","61761","5204.75"
"2022/01/01 18:10:00","N.Y.C.","61761","5158.62"
"2022/01/01 18:15:00","N.Y.C.","61761","5197.296"
"2022/01/01 18:20:00","N.Y.C.","61761","5201.9355"
"2022/01/01 18:25:00","N.Y.C.","61761","5193.506"
"2022/01/01 18:30:00","N.Y.C.","61761","5194.724"
"2022/01/01 18:35:00","N.Y.C.","61761","5179.8604"
"2022/01/01 18:40:00","N.Y.C.","61761","5157.0264"
"2022/01/01 18:45:00","N.Y.C.","61761","5162.903"
"2022/01/01 18:50:00","N.Y.C.","61761","5165.3164"
"2022/01/01 18:55:00","N.Y.C.","61761","5167.1006"
"2022/01/01 19:00:00","N.Y.C.","61761","5154.774"
"2022/01/01 19:05:00","N.Y.C.","61761","5163.6606"
"2022/01/01 19:10:00","N.Y.C.","61761","5164.501"
"2022/01/01 19:15:00","N.Y.C.","61761","5168.3125"
"2022/01/01 19:20:00","N.Y.C.","61761","5179.2183"
"2022/01/01 19:25:00","N.Y.C.","61761","5144.952"
"2022/01/01 19:30:00","N.Y.C.","61761","5152.175"
"2022/01/01 19:35:00","N.Y.C.","61761","5152.4927"
"2022/01/01 19:40:00","N.Y.C.","61761","5147.8994"
"2022/01/01 19:45:00","N.Y.C.","61761","5100.5645"
"2022/01/01 19:50:00","N.Y.C.","61761","5130.881"
"2022/01/01 19:55:00","N.Y.C.","61761","5142.255"
"2022/01/01 20:00:00","N.Y.C.","61761","5138.9204"
"2022/01/01 20:05:00","N.Y.C.","61761","5090.7754"
"2022/01/01 20:10:00","N.Y.C.","61761","5098.3613"
"2022/01/01 20:15:00","N.Y.C.","61761","5074.501"
"2022/01/01 20:20:00","N.Y.C.","61761","5053.116"
"2022/01/01 20:25:00","N.Y.C.","61761","5076.985"
"2022/01/01 20:30:00","N.Y.C.","61761","5064.462"
"2022/01/01 20:35:00","N.Y.C.","61761","5060.2397"
"2022/01/01 20:40:00","N.Y.C.","61761","5040.423"
"2022/01/01 20:45:00","N.Y.C.","61761","5009.833"
"2022/01/01 20:50:00","N.Y.C.","61761","5041.3643"
"2022/01/01 20:55:00","N.Y.C.","61761","5048.3984"
"2022/01/01 21:00:00","N.Y.C.","61761","5057.415"
"2022/01/01 21:05:00","N.Y.C.","61761","5010.2676"
"2022/01/01 21:10:00","N.Y.C.","61761","4988.167"
"2022/01/01 21:15:00","N.Y.C.","61761","5029.4526"
"2022/01/01 21:20:00","N.Y.C.","61761","4993.3716"
"2022/01/01 21:25:00","N.Y.C.","61761","4999.4766"
"2022/01/01 21:30:00","N.Y.C.","61761","4978.977"
"2022/01/01 21:35:00","N.Y.C.","61761","4969.9"
"2022/01/01 21:40:00","N.Y.C.","61761","4944.979"
"2022/01/01 21:45:00","N.Y.C.","61761","4928.5625"
"2022/01/01 21:50:00","N.Y.C.","61761","4931.153"
"2022/01/01 21:55:00","N.Y.C.","61761","4922.9893"
"2022/01/01 22:00:00","N.Y.C.","61761","4924.259"
"2022/01/01 22:05:00","N.Y.C.","61761","4931.618"
"2022/01/01 22:10:00","N.Y.C.","61761","4873.9976"
"2022/01/01 22:15:00","N.Y.C.","61761","4858.5083"
"2022/01/01 22:20:00","N.Y.C.","61761","4856.39"
"2022/01/01 22:25:00","N.Y.C.","61761","4861.1675"
"2022/01/01 22:30:00","N.Y.C.","61761","4856.5513"
"2022/01/01 22:35:00","N.Y.C.","61761","4828.8945"
"2022/01/01 22:40:00","N.Y.C.","61761","4801.419"
"2022/01/01 22:45:00","N.Y.C.","61761","4785.302"
"2022/01/01 22:50:00","N.Y.C.","61761","4792.5664"
"2022/01/01 22:55:00","N.Y.C.","61761","4778.1787"
"2022/01/01 23:00:00","N.Y.C.","61761","4751.128"
"2022/01/01 23:05:00","N.Y.C.","61761","4746.985"
"2022/01/01 23:10:00","N.Y.C.","61761","4714.3003"
"2022/01/01 23:15:00","N.Y.C.","61761","4714.0674"
"2022/01/01 23:20:00","N.Y.C.","61761","4672.377"
"2022/01/01 23:25:00","N.Y.C.","61761","4653.957"
"2022/01/01 23:30:00","N.Y.C.","61761","4637.047"
"2022/01/01 23:35:00","N.Y.C.","61761","4600.993"
"2022/01/01 23:40:00","N.Y.C.","61761","4630.852"
"2022/01/01 23:45:00","N.Y.C.","61761","4585.793"
"2022/01/01 23:50:00","N.Y.C.","61761","4554.05"
"2022/01/01 23:55:00","N.Y.C.","61761","4581.2065"
"2022/01/02 00:00:00","N.Y.C.","61761","4539.3545"
"2022/01/02 00:05:00","N.Y.C.","61761","4518.3545"
"2022/01/02 00:10:00","N.Y.C.","61761","4499.6978"
"2022/01/02 00:15:00","N.Y.C.","61761","4483.162"
"2022/01/02 00:20:00","N.Y.C.","61761","4456.175"
"2022/01/02 00:25:00","N.Y.C.","61761","4418.0513"
"2022/01/02 00:30:00","N.Y.C.","61761","4426.122"
"2022/01/02 00:35:00","N.Y.C.","61761","4389.2817"
"2022/01/02 00:40:00","N.Y.C.","61761","4381.799"
"2022/01/02 00:45:00","N.Y.C.","61761","4362.1016"
"2022/01/02 00:50:00","N.Y.C.","61761","4314.626"
"2022/01/02 00:55:00","N.Y.C.","61761","4356.5405"
"2022/01/02 01:00:00","N.Y.C.","61761","4332.8345"
"2022/01/02 01:05:00","N.Y.C.","61761","4259.137"
"2022/01/02 01:10:00","N.Y.C.","61761","4239.4917"
"2022/01/02 01:15:00","N.Y.C.","61761","4217.1904"
"2022/01/02 01:20:00","N.Y.C.","61761","4206.8726"
"2022/01/02 01:25:00","N.Y.C.","61761","4192.27"
"2022/01/02 01:30:00","N.Y.C.","61761","4185.753"
"2022/01/02 01:35:00","N.Y.C.","61761","4145.7725"
"2022/01/02 01:40:00","N.Y.C.","61761","4135.3945"
"2022/01/02 01:45:00","N.Y.C.","61761","4113.6807"
"2022/01/02 01:50:00","N.Y.C.","61761","4137.7227"
"2022/01/02 01:55:00","N.Y.C.","61761","4126.6113"
"2022/01/02 02:00:00","N.Y.C.","61761","4090.5288"
"2022/01/02 02:05:00","N.Y.C.","61761","4095.5854"
"2022/01/02 02:10:00","N.Y.C.","61761","4083.912"
"2022/01/02 02:15:00","N.Y.C.","61761","4073.0376"
"2022/01/02 02:20:00","N.Y.C.","61761","4050.1082"
"2022/01/02 02:25:00","N.Y.C.","61761","4041.2632"
"2022/01/02 02:30:00","N.Y.C.","61761","4045.8638"
"2022/01/02 02:35:00","N.Y.C.","61761","4031.3262"
"2022/01/02 02:40:00","N.Y.C.","61761","4014.1519"
"2022/01/02 02:45:00","N.Y.C.","61761","4001.831"
"2022/01/02 02:50:00","N.Y.C.","61761","3995.0461"
"2022/01/02 02:55:00","N.Y.C.","61761","3977.3232"
"2022/01/02 03:00:00","N.Y.C.","61761","3977.4126"
"2022/01/02 03:05:00","N.Y.C.","61761","4013.1362"
"2022/01/02 03:10:00","N.Y.C.","61761","3984.6753"
"2022/01/02 03:15:00","N.Y.C.","61761","3980.1035"
"2022/01/02 03:20:00","N.Y.C.","61761","3968.4697"
"2022/01/02 03:25:00","N.Y.C.","61761","3947.901"
"2022/01/02 03:30:00","N.Y.C.","61761","3949.5442"
"2022/01/02 03:35:00","N.Y.C.","61761","3943.0176"
"2022/01/02 03:40:00","N.Y.C.","61761","3932.8862"
"2022/01/02 03:45:00","N.Y.C.","61761","3945.4395"
"2022/01/02 03:50:00","N.Y.C.","61761","3937.8398"
"2022/01/02 03:55:00","N.Y.C.","61761","3928.0483"
"2022/01/02 04:00:00","N.Y.C.","61761","3925.8691"
"2022/01/02 04:05:00","N.Y.C.","61761","3954.8982"
"2022/01/02 04:10:00","N.Y.C.","61761","3941.037"
"2022/01/02 04:15:00","N.Y.C.","61761","3946.3374"
"2022/01/02 04:20:00","N.Y.C.","61761","3943.8367"
"2022/01/02 04:25:00","N.Y.C.","61761","3951.8403"
"2022/01/02 04:30:00","N.Y.C.","61761","3940.3035"
"2022/01/02 04:35:00","N.Y.C.","61761","3911.6108"
"2022/01/02 04:40:00","N.Y.C.","61761","3904.3516"
"2022/01/02 04:45:00","N.Y.C.","61761","3917.3618"
"2022/01/02 04:50:00","N.Y.C.","61761","3914.9788"
"2022/01/02 04:55:00","N.Y.C.","61761","3908.1423"
"2022/01/02 05:00:00","N.Y.C.","61761","3912.7026"
"2022/01/02 05:05:00","N.Y.C.","61761","3926.7566"
"2022/01/02 05:10:00","N.Y.C.","61761","3935.0237"
"2022/01/02 05:15:00","N.Y.C.","61761","3930.9502"
"2022/01/02 05:20:00","N.Y.C.","61761","3927.4814"
"2022/01/02 05:25:00","N.Y.C.","61761","3929.283"
"2022/01/02 05:30:00","N.Y.C.","61761","3947.7197"
"2022/01/02 05:35:00","N.Y.C.","61761","3929.3306"
"2022/01/02 05:40:00","N.Y.C.","61761","3940.3447"
"2022/01/02 05:45:00","N.Y.C.","61761","3959.2148"
"2022/01/02 05:50:00","N.Y.C.","61761","3972.3765"
"2022/01/02 05:55:00","N.Y.C.","61761","3927.4727"
"2022/01/02 06:00:00","N.Y.C.","61761","3951.2517"
"2022/01/02 06:05:00","N.Y.C.","61761","3987.0693"
"2022/01/02 06:10:00","N.Y.C.","61761","4067.5044"
"2022/01/02 06:15:00","N.Y.C.","61761","4084.1646"
"2022/01/02 06:20:00","N.Y.C.","61761","4085.2515"
"2022/01/02 06:25:00","N.Y.C.","61761","4099.198"
"2022/01/02 06:30:00","N.Y.C.","61761","4089.8027"
"2022/01/02 06:35:00","N.Y.C.","61761","4104.4106"
"2022/01/02 06:40:00","N.Y.C.","61761","4123.5664"
"2022/01/02 06:45:00","N.Y.C.","61761","4113.5044"
"2022/01/02 06:50:00","N.Y.C.","61761","4119.8193"
"2022/01/02 06:55:00","N.Y.C.","61761","4138.545"
"2022/01/02 07:00:00","N.Y.C.","61761","4156.7793"
"2022/01/02 07:05:00","N.Y.C.","61761","4164.592"
"2022/01/02 07:10:00","N.Y.C.","61761","4195.7783"
"2022/01/02 07:15:00","N.Y.C.","61761","4194.492"
"2022/01/02 07:20:00","N.Y.C.","61761","4202.2085"
"2022/01/02 07:25:00","N.Y.C.","61761","4211.6406"
"2022/01/02 07:30:00","N.Y.C.","61761","4243.924"
"2022/01/02 07:35:00","N.Y.C.","61761","4257.463"
"2022/01/02 07:40:00","N.Y.C.","61761","4251.1426"
"2022/01/02 07:45:00","N.Y.C.","61761","4222.6074"
"2022/01/02 07:50:00","N.Y.C.","61761","4231.4326"
"2022/01/02 07:55:00","N.Y.C.","61761","4244.655"
"2022/01/02 08:00:00","N.Y.C.","61761","4263.255"
"2022/01/02 08:05:00","N.Y.C.","61761","4301.4497"
"2022/01/02 08:10:00","N.Y.C.","61761","4314.954"
"2022/01/02 08:15:00","N.Y.C.","61761","4324.5527"
"2022/01/02 08:20:00","N.Y.C.","61761","4337.464"
"2022/01/02 08:25:00","N.Y.C.","61761","4340.402"
"2022/01/02 08:30:00","N.Y.C.","61761","4350.8906"
"2022/01/02 08:35:00","N.Y.C.","61761","4417.88"
"2022/01/02 08:40:00","N.Y.C.","61761","4394.163"
"2022/01/02 08:45:00","N.Y.C.","61761","4447.8735"
"2022/01/02 08:50:00","N.Y.C.","61761","4452.471"
"2022/01/02 08:55:00","N.Y.C.","61761","4461.015"
"2022/01/02 09:00:00","N.Y.C.","61761","4467.6494"
"2022/01/02 09:05:00","N.Y.C.","61761","4479.3516"
"2022/01/02 09:10:00","N.Y.C.","61761","4506.068"
"2022/01/02 09:15:00","N.Y.C.","61761","4516.369"
"2022/01/02 09:20:00","N.Y.C.","61761","4536.3945"
"2022/01/02 09:25:00","N.Y.C.","61761","4531.832"
"2022/01/02 09:30:00","N.Y.C.","61761","4587.673"
"2022/01/02 09:35:00","N.Y.C.","61761","4544.528"
"2022/01/02 09:40:00","N.Y.C.","61761","4601.55"
"2022/01/02 09:45:00","N.Y.C.","61761","4623.168"
"2022/01/02 09:50:00","N.Y.C.","61761","4619.252"
"2022/01/02 09:55:00","N.Y.C.","61761","4624.389"
"2022/01/02 10:00:00","N.Y.C.","61761","4632.617"
"2022/01/02 10:05:00","N.Y.C.","61761","4660.462"
"2022/01/02 10:10:00","N.Y.C.","61761","4652.3057"
"2022/01/02 10:15:00","N.Y.C.","61761","4703.329"
"2022/01/02 10:20:00","N.Y.C.","61761","4712.672"
"2022/01/02 10:25:00","N.Y.C.","61761","4734.8374"
"2022/01/02 10:30:00","N.Y.C.","61761","4766.0127"
"2022/01/02 10:35:00","N.Y.C.","61761","4736.853"
"2022/01/02 10:40:00","N.Y.C.","61761","4774.885"
"2022/01/02 10:45:00","N.Y.C.","61761","4785.609"
"2022/01/02 10:50:00","N.Y.C.","61761","4789.1"
"2022/01/02 10:55:00","N.Y.C.","61761","4801.7217"
"2022/01/02 11:00:00","N.Y.C.","61761","4820.6704"
"2022/01/02 11:05:00","N.Y.C.","61761","4813.961"
"2022/01/02 11:10:00","N.Y.C.","61761","4826.6987"
"2022/01/02 11:15:00","N.Y.C.","61761","4854.8604"
"2022/01/02 11:20:00","N.Y.C.","61761","4858.4624"
"2022/01/02 11:25:00","N.Y.C.","61761","4872.9326"
"2022/01/02 11:30:00","N.Y.C.","61761","4895.2773"
"2022/01/02 11:35:00","N.Y.C.","61761","4875.2383"
"2022/01/02 11:40:00","N.Y.C.","61761","4909.695"
"2022/01/02 11:45:00","N.Y.C.","61761","4900.485"
"2022/01/02 11:50:00","N.Y.C.","61761","4898.8994"
"2022/01/02 11:55:00","N.Y.C.","61761","4910.3184"
"2022/01/02 12:00:00","N.Y.C.","61761","4907.581"
"2022/01/02 12:05:00","N.Y.C.","61761","4905.7827"
"2022/01/02 12:10:00","N.Y.C.","61761","4923.74"
"2022/01/02 12:15:00","N.Y.C.","61761","4920.708"
"2022/01/02 12:20:00","N.Y.C.","61761","4929.1167"
"2022/01/02 12:25:00","N.Y.C.","61761","4958.324"
"2022/01/02 12:30:00","N.Y.C.","61761","4957.1353"
"2022/01/02 12:35:00","N.Y.C.","61761","4932.7236"
"2022/01/02 12:40:00","N.Y.C.","61761","4921.909"
"2022/01/02 12:45:00","N.Y.C.","61761","4948.9844"
"2022/01/02 12:50:00","N.Y.C.","61761","4955.7705"
